ID,Primer nombre,Segundo nombre,Primer apellido,Segundo apellido,Edad,Estatura (cm),Peso (kg),RH,Profesión,N. hijos,Hobby,Deporte,Mes_nro,Sexo,Grupo,Beta,Uniforme,Gamma,Y1,Y2,Y3,Y4,Z
2025_04_4369,Alicia,Andrea,Alvarado,Godoy,60,163.98,81.72,A-,educación,0,surf,Automovilismo,10,Femenino,01,1224.410041459857,1147.6127896109435,2038.4695940937534,5743.063948054718,85652.28865200974,186.59155125401153,1536634.3774472107,2454562.146867769
2025_04_4370,Jimena,Verónica,Ramírez,Barrios,60,174.83,66.34,B-,historia,0,cocinar,Caza,11,Femenino,01,1073.7882690276556,2634.6139153377567,2022.7118372836833,13178.069576688784,82167.1204990636,191.3336128821643,1118634.2676908516,2160753.6076319995
2025_04_4371,Elena,Violeta,Cabrera,Ortiz,52,171.33,72.77,B+,biología,0,meditación,Taekwondo,1,Femenino,01,1031.6379800872382,1391.538949938628,2025.3679282915587,6962.694749693141,81403.79745049152,204.85512620857926,410668.609101271,2070237.6549241696
2025_04_4372,Melisa,Irene,Delgado,Rosales,37,165.13,61.37,O-,ciencias de la computación,0,coleccionar figuras,Crossfit,9,Femenino,01,1876.7171201468243,2303.0693159743932,,11520.346579871966,98699.92344801221,274.66191598861576,496622.5673030865,3764953.5868735206
2025_04_4373,Matilde,Berta,Parra,Valenzuela,74,166.56,59.86,AB+,ingeniería civil,1,surf,Gimnasia artística,7,Femenino,01,1797.6468304241314,872.4680425471896,2008.397535178257,4367.340212735948,96214.86266383034,214.43586410763845,-210382.4518093228,3599660.0010609985
2025_04_4374,Laura,Matilde,Flores,,56,175.21,78.82,B+,educación,2,coleccionar figuras,Hockey,1,Femenino,01,1706.5182432368283,799.9198928435148,2025.3807478164558,4004.599464217574,94901.78729923023,71.21931781016204,246831.82327758998,3417040.0859378744
2025_04_4375,Marisol,Selena,Figueroa,Mejía,40,164.81,73.7,O-,administración de empresas,1,cine,Ultramaratón,1,Femenino,01,1155.335379083081,1668.345371647967,2025.189721201168,8346.726858239836,83872.39921769666,92.57757783718651,30278.654331886704,2319016.485024402
2025_04_4376,Violeta,Tatiana,Esquivel,Parra,54,169.1,78.43,A+,arquitectura,3,coleccionar figuras,Snowboard,4,Femenino,01,2150.1681450761535,1964.0748826939569,2036.4338497876956,9825.374413469784,104106.37839515394,123.93367827203883,1060736.4725979571,4310160.6645657765
2025_04_4377,Alicia,Estefanía,Romero,Castañeda,77,163.78,76.01,A+,economía,0,coleccionar figuras,Fútbol,3,Femenino,01,900.5729173736595,1635.8159797685007,2026.6864346534114,8184.079898842503,78822.05138707554,150.74486898085283,113882.66479582021,1809328.9146461615
2025_04_4378,Elsa,Nadia,Bustamante,Figueroa,30,176.17,59.33,A-,sociología,0,tocar guitarra,Escopeta olímpica,5,Femenino,01,1490.8363243321896,1999.8626570267722,2019.1412891823575,10004.313285133861,90400.96516211452,115.16812350583665,-565571.7548926561,2991675.9619495133
2025_04_4379,Claudia,Daniela,Paredes,Guerrero,46,161.32,68.83,B-,periodismo,1,astronomía,Slackline,11,Femenino,01,1850.8932865491336,2386.531183846877,,11937.655919234385,97541.53752864126,77.62472202764171,1331368.1645959048,3713723.229017501
2025_04_4380,Natalia,María,Del Valle,Fuentes,61,173.81,68.76,O+,medicina,2,programación,Fútbol playa,5,Femenino,01,,2696.3855642326635,2024.5138402872342,13486.927821163317,83558.9344812192,193.03859493611222,557033.6458178983,2294837.85508138
2025_04_4381,Yolanda,Alba,Calderón,Zamora,38,171.57,76.15,AB-,biología,1,pintar,Crossfit,7,Femenino,01,1221.7966426639223,813.4845990724098,2014.1355822401117,4072.422995362049,84870.00032048179,105.4929902063452,-1993288.0361021147,2447664.7083232068
2025_04_4382,,Josefina,Suárez,,69,162.8,61.06,O-,educación,0,cocinar,Marcha atlética,12,Femenino,01,1190.9330496210207,2605.7345271575837,2020.547860293477,13033.672635787918,84445.09680122472,89.57655489840796,497854.8768472114,2394898.7718778295
2025_04_4383,,Nadia,Cardona,Castro,50,169.16,57.36,B+,química,0,programación,Rafting,4,Femenino,01,2315.111088689874,983.8178832773322,2028.9194206456536,4924.089416386661,107179.8043931671,176.91945534056384,600021.4974614242,4635145.266796134
2025_04_4384,Lorraine,Carmen,Herrera,Zamora,50,169.57,71.07,B-,enfermería,1,tocar guitarra,Ultramaratón,10,Femenino,01,,2412.9174955833782,2023.1070740434743,12069.587477916892,101619.82168789518,94.97408955331082,576515.582624516,4103729.534137011
2025_04_4385,Andrea,Margarita,Arellano,Valenzuela,44,162.1,79.7,O+,contaduría,0,leer,Snorkel,10,Femenino,01,1750.9838180729685,,2024.9562715002107,8973.63819627619,95778.36450646569,127.26225683616491,298554.4599703792,3510940.274342213
2025_04_4386,,Luisa,Quintero,Molina,35,173.52,60.34,A+,derecho,0,programación,BMX,5,Femenino,01,603.0719678518376,1870.46144828694,2020.648074001678,9357.307241434699,72690.88157708709,31.56315142464297,874784.1838360684,1215500.24294511
2025_04_4387,Vanessa,Alicia,Padilla,Villalobos,36,162.34,59.66,AB+,administración de empresas,1,astronomía,Rally,4,Femenino,01,1718.3525252661266,1427.976952739673,2025.2718692117492,7144.884763698365,95135.20658167501,191.78259342962045,907624.8606877836,3443848.9352959516
2025_04_4388,Laura,Noelia,Valenzuela,Zapata,74,166.36,75.44,A+,ingeniería mecánica,0,pintar,Gimnasia rítmica,1,Femenino,01,891.7654167374849,2885.836092628496,2043.9506892303987,14434.180463142478,79163.82901166166,207.946695838756,311022.81824984885,1797964.0139381122
2025_04_4389,Violeta,Camila,Ibarra,Calderón,79,168.72,79.45,A+,administración de empresas,1,programación,Ping pong,10,Femenino,01,1787.3981737834845,1922.8340399222134,2010.8431638013712,9619.170199611068,96083.25838971083,102.65799609172073,2327318.513261343,3584414.51776658
2025_04_4390,Consuelo,Alejandra,Rodríguez,,49,174.53,75.87,AB+,relaciones internacionales,2,dibujo,Crossfit,6,Femenino,01,2327.781585623583,,2009.8014261063697,5363.177050382269,106859.67449566275,43.61814023584416,1532746.9987491705,4660925.348297548
2025_04_4391,Antonia,Mónica,Ardila,Jiménez,38,166.58,88.74,AB+,psicología,2,programación,Equitación,12,Femenino,01,,621.3093237888479,2020.7451167475904,3111.5466189442395,91666.89048109436,65.27073894299822,582211.9965864967,3106564.2444856097
2025_04_4392,Melisa,Catalina,Esquivel,Ibarra,78,164.43,80.64,B-,diseño gráfico,1,jardinería,Dominó deportivo,2,Femenino,01,1327.636950850349,538.9007890437426,2009.9316173761315,2699.503945218713,86860.68753829092,278.7095198084294,-93259.28833422979,2657972.4056459167
2025_04_4393,Marta,Irene,Mendoza,Lozano,72,177.71,67.82,AB+,química,1,tocar guitarra,Ping pong,11,Femenino,01,2038.4934130963554,1510.5952030511498,2017.77456772405,7557.976015255749,101313.10529364861,93.35117717341856,660308.3190576726,4084543.802207967
2025_04_4394,Marisol,Lorena,Carrasco,,53,163.51,66.84,B+,medicina,2,yoga,Remo,8,Femenino,01,1957.3327401718857,1580.6275122132813,2010.4104350559921,7908.137561066406,99468.96785511747,122.32884425483302,2797672.9684143155,3922572.6179048377
2025_04_4395,Silvia,Noelia,Castañeda,Carrillo,65,168.75,85.49,A-,ingeniería mecánica,0,escribir,Surf,7,Femenino,01,900.0077283015546,,2004.7228513581824,3650.0170380016843,78151.84010677657,91.78748027758097,-322872.5045579624,1803664.4736411108
2025_04_4396,Fernanda,None,Pizarro,Bermúdez,41,167.57,82.24,O+,diseño gráfico,0,leer,Escalada deportiva,11,Femenino,01,1485.4864129339737,2229.346198170175,2015.4777994030876,11151.730990850874,90184.0622407721,127.58071108438118,1180436.9615647069,2982123.5568587985
2025_04_4397,Alejandra,Clara,Espinosa,Mendoza,37,172.05,69.25,AB+,historia,0,yoga,Bádminton,11,Femenino,01,1477.069473085572,2546.3214317301527,2010.514280135159,12736.607158650764,89866.8178657662,133.90877899420948,-396617.3810621931,2966874.5533297947
2025_04_4398,,Nadia,Luna,Castañeda,78,165.94,70.64,AB+,arquitectura,0,ajedrez,Triatlón,12,Femenino,01,1516.5649412814423,,2028.3209158388004,9527.275986063669,91190.92630079285,135.8433888505133,-793787.5325533205,3042656.1585489484
2025_04_4399,Clara,Mercedes,Rincón,López,65,169.77,64.77,AB-,administración de empresas,1,bailar,Escalada,9,Femenino,01,,931.7863182594378,2003.5817732754872,4663.931591297189,87440.99109142472,73.79301852283177,-2155549.883939864,2737016.7209073063
2025_04_4400,Sofía,Teresa,Galindo,Cardona,57,166.74,55.45,B-,derecho,1,astronomía,Artes marciales mixtas,3,Femenino,01,1230.9606978644624,1340.1131101631063,2010.9668977497308,6705.565550815531,84958.22088978117,102.51437393071205,1308352.9171206183,2468625.96127974
2025_04_4401,Gloria,Camila,Galindo,Ortiz,34,170.87,65.57,A-,biología,0,ajedrez,Rugby,3,Femenino,01,1554.0123181488739,626.7227759848178,2024.5164944489984,3138.613879924089,91825.74119644743,188.8344741320036,-408102.93592972483,3111162.250177672
2025_04_4402,Fernanda,Lucía,Ramírez,Ardila,75,163.47,87.45,AB-,economía,0,jardinería,Canotaje,3,Femenino,01,1250.513020108805,2134.8117264969733,2024.2839323051521,10679.058632484866,85748.77837133067,134.57424265946094,740919.4128027597,2511704.0988500947
2025_04_4403,Montserrat,Pilar,Herrera,Bermúdez,45,175.78,73.73,B+,ingeniería mecánica,0,origami,Canotaje,12,Femenino,01,1623.5996977938387,2002.8852998084908,2011.8989295737956,10019.426499042454,92838.96184309064,205.91422625033957,851954.2923268352,3257217.8220867203
2025_04_4404,,Inés,Morales,Carrillo,32,172.95,60.67,B-,historia,0,yoga,Remo,10,Femenino,01,,1094.7785977702147,2012.5450175194408,5478.892988851074,83484.55820345275,134.2857810396688,-211062.84033033438,2315298.6607758035
2025_04_4405,Marta,Raquel,Sosa,Navarro,56,173.38,79.47,O+,psicología,1,leer,Judo,10,Femenino,01,1248.003113643335,851.9591966356129,2027.1122551590588,4264.7959831780645,85783.42992763847,121.07331162932238,1341512.0994065807,2500270.023269848
2025_04_4406,Diana,Luisa,Carrillo,Jiménez,39,166.26,67.57,AB+,contaduría,4,surf,Buceo,4,Femenino,01,1862.6972448425995,1628.0566959623236,2014.5477341325202,8145.283479811618,97700.37692082759,94.47956429075032,-505552.7380233245,3733538.773165011
2025_04_4407,Nuria,Silvia,Pizarro,Arellano,38,163.28,74.24,O-,diseño gráfico,1,jardinería,Escalada,6,Femenino,01,1205.067344601924,1102.780953594795,2034.2599318566806,5518.904767973974,85139.1448477389,101.02845189472953,201339.64622295304,2415652.593971822
2025_04_4408,Silvia,Nuria,Castro,Figueroa,67,171.85,64.6,A+,economía,0,origami,Softbol,5,Femenino,01,899.1293712793201,813.4908516420162,2026.653142808973,4072.454258210081,78792.18170985559,257.0279573790849,887427.6365131396,1802330.1968168502
2025_04_4409,Isabel,Liliana,Delgado,Campos,37,163.53,69.22,AB+,diseño gráfico,2,escribir,Slackline,6,Femenino,01,1972.1447556609967,2478.226550443213,2016.3144737553482,12396.132752216065,99942.32932588039,136.2840832451999,1823157.5269267282,3956684.6440742095
2025_04_4410,,Antonia,Sosa,Rincón,52,179.05,70.03,A-,ingeniería mecánica,1,cocinar,Rally,11,Femenino,01,1399.5565150611,2475.296182074163,2018.1388724549784,12381.480910370814,88545.29647487134,132.9729755785356,-904474.163362455,2811493.5110325706
2025_04_4411,Verónica,Margarita,Padilla,Sosa,42,162.52,72.19,AB+,relaciones internacionales,1,senderismo,Waterpolo,9,Femenino,01,2074.2581029861303,,2029.198822359986,14392.577804859358,102371.12673052218,97.17721898453478,-483716.3858988746,4162907.78377712
2025_04_4412,Emilia,Celeste,Rincón,,65,171.27,68.83,AB-,sociología,1,senderismo,Buceo,11,Femenino,01,1568.8823430367343,2040.3643519045795,2029.4728461774778,10206.821759522898,92271.83224605901,172.97481063872482,51314.69482395795,3147970.5078329914
2025_04_4413,Estela,Laura,Barrios,Aguilar,65,161.81,76.01,A-,filosofía,0,cocinar,Escalada deportiva,9,Femenino,01,1075.7124796824587,1032.8943053168468,,5169.471526584234,82261.02199649374,140.40421866813134,-125928.99220424035,2156593.4308915017
2025_04_4414,Isabel,Magdalena,Benítez,,32,167.21,76.91,B+,biología,0,tocar guitarra,Surf,3,Femenino,01,1933.6915440947005,829.6460956300411,2010.9948375432393,4153.230478150206,99013.67600819119,72.0983716112894,300441.52741879004,3871535.318667551
2025_04_4415,Rosa,Yolanda,Peña,Espinosa,76,163.03,59.57,B-,relaciones internacionales,0,coleccionar figuras,Parkour,9,Femenino,01,1094.0912668193107,1244.2375506499498,2004.4103778098347,6226.187753249749,82024.13667068126,126.0363398119755,1210749.6422284285,2194407.721391871
2025_04_4416,María,Marta,Fuentes,Ramírez,37,178.69,72.25,A-,educación,1,coleccionar figuras,Críquet,3,Femenino,01,1594.14715053716,2917.4275515621503,2013.2823231050525,14592.137757810751,92291.41270389478,64.81672386997037,-765622.2304255036,3202885.4388321307
2025_04_4417,Rocío,Patricia,Mendoza,Fuentes,30,163.7,58.97,B+,arquitectura,0,coleccionar figuras,Bolos,12,Femenino,01,1314.108580043226,1789.334927984492,2020.860912577827,8951.67463992246,86917.99897819934,132.67331374010487,2015081.4058721024,2637167.8347263746
2025_04_4418,Matilde,Diana,Bermúdez,González,33,175.28,57.79,B-,educación,0,leer,Remo,4,Femenino,01,1775.0089106991313,2856.644294081074,2015.0384116114328,14288.22147040537,95961.3305623256,55.04583559862445,-234839.38717511477,3564305.042868668
2025_04_4419,Consuelo,Noelia,Molina,González,42,162.8,57.8,AB+,relaciones internacionales,2,jardinería,Kayak,10,Femenino,01,1449.3703917094058,2633.837595219383,2018.427882287311,13174.187976096913,89550.24430280745,181.22079874760064,-560585.6264218347,2911913.971394908
2025_04_4420,Olga,Araceli,Medina,Calderón,59,176.23,74.04,B-,relaciones internacionales,0,programación,Kayak,5,Femenino,01,2056.1543741361183,2281.5573614397563,2019.399058462651,11412.786807198781,101715.0592366019,167.49438327840988,201397.6386460408,4123720.535079436
2025_04_4421,Emilia,Alejandra,Valenzuela,Suárez,47,167.25,83.17,O-,química,0,ajedrez,Críquet,9,Femenino,01,1675.2626377362762,508.7833326657091,2019.501936581656,2548.9166633285454,94100.3108521752,133.7583607772149,89866.15618689326,3353073.192135881
2025_04_4422,Marta,Elena,García,Galindo,51,169.39,74.69,O-,ingeniería civil,1,tocar guitarra,Billar,9,Femenino,01,1484.390855448275,1385.2199902281736,2040.299191492153,6931.099951140868,90906.79285373009,181.5505444499762,620424.9029308655,2975711.8108476913
2025_04_4423,Alejandra,Montserrat,Palacios,Romero,40,173.01,71.42,B-,arquitectura,1,jardinería,Artes marciales mixtas,3,Femenino,01,,2225.1985851583895,2012.497048658344,11130.992925791947,95363.10507855023,128.60135182229607,52902.41270991464,3508949.354805784
2025_04_4424,Rosa,Matilde,Galarza,Montoya,54,160.68,75.81,A-,ingeniería mecánica,1,bailar,Triatlón,12,Femenino,01,1565.704908329449,,2013.3185981377726,6330.1324393291725,91723.65611072216,138.7912663231413,1385785.4515129838,3137738.949098227
2025_04_4425,Mariana,Ariadna,Paredes,Palacios,51,166.46,76.45,O+,administración de empresas,0,bailar,Taekwondo,8,Femenino,01,1776.107534194757,2899.7345512472098,,14503.672756236048,96284.53977786316,84.08301282963716,-195930.74793246278,3566717.74114575
2025_04_4426,Nélida,Marisol,Aguilar,Paredes,35,161.71,67.89,B-,economía,1,astronomía,Bodyboard,10,Femenino,01,1587.3009122340634,2413.521078341703,2006.5950252834555,12072.605391708514,91953.86900318493,217.82300361134347,839947.5595254807,3186673.4298598357
2025_04_4427,Selena,Gloria,Ojeda,Cardona,57,173.91,73.62,AB+,ciencias de la computación,1,escribir,Crossfit,4,Femenino,01,2479.1930674399673,,2026.5357818773687,8390.003294375809,110389.9348051204,70.5208928019232,1412645.449747651,4966775.13817431
2025_04_4428,,Mercedes,Valencia,Peña,53,179.4,51.38,A+,ingeniería civil,0,senderismo,Esquí,8,Femenino,01,865.4721597908369,,2027.8882514802294,14010.468762756047,78156.09074022362,190.43212457812973,291498.61629611126,1744953.78834443
2025_04_4429,,Lourdes,Bermúdez,Gómez,52,171.01,62.07,B-,relaciones internacionales,0,origami,Marcha atlética,1,Femenino,01,1178.7926269900668,,2024.383681638657,8226.08444367057,84317.36298896105,124.22364968109402,461830.9547577625,2365810.3384238044
2025_04_4430,Catalina,Mariana,Molina,Villalobos,41,169.07,76.34,A-,educación,3,surf,Ping pong,2,Femenino,01,1645.7804165704918,,2052.1639680781227,12554.4349637312,94490.52737375352,40.5232459971159,872751.5860655708,3304114.268104715
2025_04_4431,Claudia,Luz,Mejía,Herrera,64,169.1,70.72,AB+,diseño gráfico,1,yoga,Fútbol playa,8,Femenino,01,1971.9513030145743,1935.1967362494443,2022.2066317532963,9680.98368124722,100115.22501289038,45.42459484640583,-524550.6697322249,3953582.589710396
2025_04_4432,Melisa,Mariana,Correa,Cardona,64,164.87,71.66,O+,relaciones internacionales,0,ajedrez,Atletismo,5,Femenino,01,2024.0104980709207,2472.337143123972,2029.3533137433276,12366.68571561986,101370.80937371825,108.94834644102608,1241243.0266318468,4060386.681857461
2025_04_4433,Rocío,Andrea,Herrera,Parra,61,165.7,75.21,B-,ciencias de la computación,0,astronomía,Kayak,2,Femenino,01,1652.136721712413,1921.5756109846373,2009.5378069111323,9612.878054923187,93338.86864158223,55.75174823702321,659548.7547362063,3313885.3214797494
2025_04_4434,Mariana,Margarita,Silva,Olivares,70,162.91,73.85,O+,ingeniería mecánica,1,yoga,Waterpolo,5,Femenino,01,1678.3848088237844,1744.8148266483047,2019.9385311885596,8729.074133241524,94175.85211213247,174.80977660978172,422498.6944967471,3365497.6917808102
2025_04_4435,Alba,Lucía,Pérez,,64,161.13,75.21,B+,administración de empresas,6,fotografía,Atletismo,11,Femenino,01,2406.8980481550543,2625.2902539723855,2019.0374218329646,13131.451269861927,108719.08361809002,63.1694514896502,49809.301473182684,4826926.547579971
2025_04_4436,Noelia,Renata,Ladino,Toledo,48,170.34,64.38,O+,economía,2,dibujo,Breakdance,8,Femenino,01,1906.8086108956431,2376.3340060152605,2029.1329185381524,11886.670030076302,99020.15977405744,164.5447132784918,-571170.8383298131,3825502.891821363
2025_04_4437,Isabel,Antonia,Castro,Gómez,69,180.51,68.03,A-,economía,0,cocinar,Tiro con arco,2,Femenino,01,1240.7110934940092,,2024.4765607668319,5152.543328475517,85558.51869288515,128.70176109702908,-794166.257023735,2486573.730316494
2025_04_4438,Sara,Viviana,Vega,Morales,63,170.05,66.18,B+,psicología,2,cocinar,Triatlón,7,Femenino,01,1559.7729833853662,2255.9796427098045,2014.273314227969,11284.898213549022,91633.6590945464,88.04513194826698,2057050.132527531,3130829.8649842814
2025_04_4439,Daniela,Alejandra,Murillo,Figueroa,53,168.7,60.6,B+,ingeniería mecánica,1,meditación,Baloncesto,9,Femenino,01,2046.6855489430445,711.9536751596702,2022.5795023041962,3564.768375798351,101621.09604798678,296.7652680723821,581103.8694466383,4096934.8662618874
2025_04_4440,Celia,Antonia,Ramos,,39,171.8,51.37,O+,biología,1,origami,Esquí,5,Femenino,01,1499.8175297556595,2437.418902212209,2030.1543246514852,12192.094511061045,90910.98033465774,104.78119136792655,-332333.0344510351,3011826.15402238
